user,room,weight
82212,593,1
82212,312,1
82212,633,1
82212,637,1
82212,638,1
82212,649,1
82212,519,1
82212,737,1
82212,781,1
82212,278,1
82212,815,1
82212,21,1
82212,404,1
82212,850,1
82212,857,1
82212,366,1
82213,133,1
82213,36,2
82213,238,1
82213,124,1
82213,95,1
82213,408,1
82213,151,1
82213,387,1
82213,716,1
82213,798,1
82213,808,1
82213,827,1
82213,832,1
82213,23,1
82213,840,1
82213,355,1
82213,404,1
82214,31,3
82214,160,1
82214,249,1
82214,261,1
82214,532,1
82214,40,6
82214,500,1
82214,582,1
82214,148,1
82214,125,1
82214,221,1
82214,253,1
82214,638,1
82214,655,1
82214,690,1
82214,902,1
82214,300,1
82214,820,1
82214,215,1
82214,120,1
82214,163,1
82215,472,1
82215,31,7
82215,36,2
82215,95,1
82215,1023,1
82215,319,1
82215,219,1
82215,102,1
82215,138,1
82215,448,1
82215,69,1
82215,655,1
82215,682,1
82215,683,1
82215,690,2
82215,691,1
82215,703,1
82215,1185,1
82215,317,1
82215,749,1
82215,754,1
82215,785,1
82215,78,1
82215,112,1
82215,449,1
82215,348,1
82215,864,1
82216,472,1
82216,82,1
82216,160,1
82216,85,1
82216,115,1
82216,36,3
82216,192,1
82216,442,1
82216,40,14
82216,360,1
82216,293,1
82216,219,1
82216,912,1
82216,640,1
82216,659,1
82216,669,1
82216,433,1
82216,387,1
82216,300,1
82216,392,1
82216,1189,1
82216,790,1
82216,269,1
82217,472,1
82217,490,1
82217,216,5
82217,407,2
82217,304,1
82217,35,9
82217,211,1
82217,109,3
82217,447,1
82217,224,1
82217,624,1
82217,627,1
82217,386,1
82217,693,1
82217,403,1
82217,713,1
82217,727,1
82217,772,1
82217,781,1
82217,452,1
82217,411,1
82217,510,1
82217,21,1
82217,463,1
82217,416,1
82218,472,1
82218,491,1
82218,133,1
82218,276,1
82218,529,1
82218,232,1
82218,37,1
82218,566,1
82218,567,1
82218,576,1
82218,360,1
82218,69,1
82218,641,1
82218,646,2
82218,650,1
82218,196,1
82218,674,2
82218,694,1
82218,711,2
82218,1157,1
82218,802,1
82218,436,1
82218,214,1
82218,471,1
82218,849,1
82219,472,1
82219,276,1
82219,550,1
82219,353,1
82219,246,1
82219,35,6
82219,36,2
82219,559,1
82219,40,3
82219,289,1
82219,425,1
82219,482,1
82219,313,1
82219,189,1
82219,699,1
82219,434,1
82219,721,1
82219,787,1
82219,813,1
82219,422,1
82219,178,1
82219,531,1
82219,24,1
82219,191,1
82219,866,1
82219,521,1
82220,555,1
82220,492,1
82220,11,1
82220,347,1
82220,614,1
82220,626,2
82220,680,1
82220,746,1
82220,316,1
82220,752,1
82220,769,1
82220,777,1
82220,282,1
82220,119,1
82220,464,1
82220,25,1
82221,472,1
82221,216,1
82221,523,1
82221,73,1
82221,249,1
82221,40,13
82221,286,1
82221,52,1
82221,224,1
82221,314,1
82221,655,1
82221,714,1
82221,1167,1
82221,741,1
82221,776,1
82221,318,1
82221,410,1
82221,803,1
82221,112,1
82221,110,1
82221,465,1
82221,121,1
82222,31,6
82222,407,1
82222,547,1
82222,569,1
82222,143,1
82222,125,1
82222,660,1
82222,674,1
82222,731,1
82222,317,1
82222,756,1
82222,774,1
82222,811,1
82222,830,1
82222,944,1
82222,355,1
82222,325,1
82222,374,1
82222,420,1
82223,83,1
82223,523,1
82223,85,1
82223,142,1
82223,65,1
82223,72,1
82223,590,1
82223,638,1
82223,513,1
82223,674,1
82223,684,1
82223,685,1
82223,459,1
82223,700,1
82223,1178,1
82223,755,1
82223,782,1
82223,512,1
82223,163,1
82223,281,1
82223,457,1
82224,31,8
82224,62,1
82224,36,5
82224,568,1
82224,429,1
82224,359,1
82224,443,1
82224,256,1
82224,581,1
82224,400,1
82224,915,1
82224,609,1
82224,967,1
82224,691,1
82224,728,1
82224,731,1
82224,768,1
82224,828,1
82224,944,1
82224,194,1
82224,839,1
82224,475,1
82224,857,1
82224,181,1
82224,864,1
82225,150,1
82225,133,1
82225,36,4
82225,236,1
82225,65,1
82225,958,1
82225,879,1
82225,43,1
82225,603,1
82225,496,1
82225,196,1
82225,509,1
82225,690,1
82225,776,1
82225,265,1
82225,356,1
82225,132,1
82225,847,1
82226,150,1
82226,133,1
82226,134,1
82226,51,1
82226,488,1
82226,285,1
82226,500,1
82226,498,1
82226,169,1
82226,600,1
82226,448,1
82226,609,1
82226,533,1
82226,610,2
82226,1202,1
82226,702,1
82226,391,1
82226,392,1
82226,719,1
82226,734,1
82226,394,1
82226,740,1
82226,741,1
82226,105,1
82226,746,1
82226,760,1
82226,763,1
82226,776,1
82226,800,1
82227,150,1
82227,36,9
82227,569,1
82227,443,1
82227,203,1
82227,10,1
82227,582,1
82227,206,1
82227,611,1
82227,656,1
82227,176,1
82227,380,1
82227,679,1
82227,340,1
82227,729,1
82227,730,1
82227,516,1
82227,409,1
82227,339,1
82227,828,1
82227,244,1
82227,404,1
82227,421,1
82228,150,1
82228,35,6
82228,36,4
82228,273,1
82228,563,1
82228,568,1
82228,38,9
82228,96,1
82228,203,1
82228,147,1
82228,141,1
82228,219,1
82228,102,1
82228,482,1
82228,451,1
82228,633,1
82228,656,1
82228,657,1
82228,688,1
82228,706,1
82228,726,1
82228,796,1
82228,797,1
82228,415,1
82228,847,1
82228,849,1
82229,150,1
82229,31,23
82229,292,1
82229,35,4
82229,532,1
82229,441,1
82229,572,1
82229,205,1
82229,337,1
82229,614,1
82229,1107,1
82229,820,1
82229,821,1
82229,828,1
82229,415,1
82229,842,1
82230,150,1
82230,547,1
82230,529,1
82230,36,4
82230,478,1
82230,108,1
82230,577,1
82230,288,1
82230,101,1
82230,44,2
82230,610,1
82230,652,1
82230,688,1
82230,391,1
82230,1177,1
82230,740,1
82230,761,1
82230,805,1
82230,818,1
82230,179,1
82230,850,1
82230,281,1
82230,855,1
82230,536,1
82231,150,1
82231,31,2
82231,35,8
82231,36,3
82231,38,6
82232,150,1
82232,7,6
82232,702,1
82233,150,1
82233,36,2
82233,260,1
82233,202,1
82233,175,1
82233,71,1
82233,40,2
82233,590,1
82233,619,1
82233,625,1
82233,377,1
82233,651,1
82233,707,1
82233,1161,1
82233,121,1
82234,150,1
82234,29,5
82234,555,1
82234,249,1
82234,201,1
82234,532,1
82234,290,1
82234,610,1
82234,640,1
82234,679,1
82234,687,1
82234,300,1
82234,713,1
82234,394,1
82234,396,1
82234,282,1
82234,830,1
82234,243,1
82234,23,2
82234,838,1
82234,420,1
82234,536,1
82235,150,1
82235,198,1
82235,35,5
82235,36,2
82235,7,3
82235,40,5
82235,879,1
82235,173,1
82235,608,1
82235,632,1
82235,636,1
82235,193,1
82235,433,1
82235,267,1
82235,787,1
82235,789,1
82235,78,1
82235,816,1
82235,370,1
82235,436,1
82235,119,1
82235,531,1
82235,865,1
82236,150,1
82236,216,1
82236,133,1
82236,35,8
82236,36,4
82236,240,1
82236,492,1
82236,219,1
82236,52,1
82236,610,1
82236,187,1
82236,623,2
82236,624,1
82236,642,1
82236,378,1
82236,686,1
82236,700,1
82236,728,1
82236,763,1
82236,783,1
82236,77,1
82236,19,1
82236,836,1
82236,839,1
82237,150,1
82237,216,4
82237,34,1
82237,1006,1
82237,36,10
82237,331,1
82237,488,1
82237,71,1
82237,443,1
82237,593,1
82237,480,1
82237,618,1
82237,296,1
82237,676,1
82237,380,1
82237,45,1
82237,757,1
82237,77,1
82237,244,1
82238,150,1
82238,29,5
82238,557,1
82238,35,8
82238,36,5
82238,238,1
82238,59,1
82238,71,1
82238,429,1
82238,169,1
82238,639,1
82238,730,1
82238,1157,1
82238,1163,1
82238,760,1
82238,171,1
82238,842,1
82238,333,1
82239,150,1
82239,35,5
82239,124,1
82239,98,1
82239,583,1
82239,337,1
82239,313,1
82239,614,1
82239,625,1
82239,660,1
82239,516,1
82239,397,1
82239,78,1
82239,825,2
82239,21,1
82239,835,1
82239,132,1
82239,223,1
82239,859,1
82240,549,1
82240,485,1
82240,332,1
82240,288,1
82240,151,1
82240,158,1
82240,514,1
82240,715,1
82240,339,1
82240,226,1
82240,23,1
82240,404,1
82240,851,1
82241,150,1
82241,133,1
82241,31,4
82241,84,1
82241,556,1
82241,71,1
82241,95,1
82241,109,4
82241,482,1
82241,312,1
82241,620,1
82241,641,1
82241,648,1
82241,721,1
82241,730,1
82241,1163,1
82241,1160,1
82241,1159,1
82241,785,1
82241,793,1
82241,177,1
82241,811,1
82241,820,1
82241,110,1
82241,859,2
82242,490,1
82242,276,1
82242,234,1
82242,38,1
82242,175,1
82242,40,7
82242,16,1
82242,604,1
82242,156,1
82242,641,1
82242,652,1
82242,871,1
82242,689,1
82242,734,1
82242,739,1
82242,767,1
82242,786,1
82242,177,1
82242,811,1
82242,356,1
82242,531,1
82242,458,1
82243,150,1
82243,216,6
82243,222,1
82243,260,1
82243,60,1
82243,425,1
82243,229,1
82243,224,1
82243,648,1
82243,376,1
82243,667,1
82243,1161,1
82243,409,1
82243,467,1
82243,802,1
82243,811,1
82243,171,1
82243,465,1
82243,848,1
82244,150,1
82244,560,1
82244,330,1
82244,443,1
82244,585,1
82244,224,1
82244,626,2
82244,642,1
82244,189,1
82244,386,1
82244,701,1
82244,717,1
82244,1177,1
82244,105,1
82244,397,1
82244,410,1
82244,411,1
82244,412,1
82244,415,1
82244,475,1
82244,864,1
82245,150,1
82245,239,1
82245,330,1
82245,71,1
82245,429,1
82245,109,1
82245,237,1
82245,879,1
82245,102,1
82245,431,1
82245,480,1
82245,631,1
82245,639,1
82245,641,1
82245,690,1
82245,701,1
82245,403,1
82245,752,1
82245,761,1
82245,893,1
82245,820,1
82245,454,1
82245,120,1
82245,909,1
82245,844,1
82246,230,26
82246,320,1
82246,86,2
82247,230,13
82247,523,30
82248,230,4
82248,89,1
82248,94,2
82248,272,1
82248,53,1
82249,230,24
82250,230,3
82250,100,17
82251,490,1
82251,216,5
82251,31,4
82251,73,1
82251,35,5
82251,219,1
82251,592,1
82251,496,1
82251,384,1
82251,702,1
82251,718,1
82251,735,1
82251,783,1
82251,995,1
82251,367,1
82251,414,1
82251,120,1
82251,856,1
82252,490,1
82252,31,6
82252,201,1
82252,9,1
82252,146,1
82252,240,1
82252,96,1
82252,109,2
82252,585,1
82252,600,1
82252,604,1
82252,314,1
82252,386,2
82252,105,1
82252,775,1
82252,812,1
82252,223,1
82253,490,1
82253,83,1
82253,407,1
82253,529,1
82253,353,1
82253,225,1
82253,36,3
82253,239,1
82253,40,3
82253,147,1
82253,65,1
82253,591,1
82253,597,1
82253,480,1
82253,311,1
82253,669,1
82253,877,1
82253,1189,1
82253,793,1
82253,415,1
82253,836,1
82253,847,1
82253,848,1
82253,281,1
82253,418,1
82253,420,1
82254,490,1
82254,552,1
82254,111,2
82254,58,1
82254,142,1
82254,60,1
82254,65,1
82254,289,1
82254,496,1
82254,680,1
82254,707,1
82254,716,1
82254,1161,1
82254,1170,1
82254,1174,1
82254,795,1
82254,194,1
82254,120,1
82254,24,1
82255,490,1
82255,29,4
82255,31,7
82255,36,6
82255,559,1
82255,40,1
82255,332,1
82255,65,1
82255,148,1
82255,130,1
82255,69,1
82255,377,1
82255,524,1
82255,519,1
82255,696,1
82255,392,1
82255,78,1
82255,841,1
82255,850,2
82255,457,1
82255,295,1
82256,490,1
82256,275,1
82256,277,1
82256,8,1
82256,442,1
82256,109,4
82256,75,1
82256,533,1
82256,660,1
82256,151,1
82256,686,1
82256,373,1
82256,780,1
82256,942,1
82256,18,1
82256,944,1
82256,19,1
82256,832,1
82256,463,1
82256,243,1
82256,975,1
82257,490,1
82257,529,1
82257,36,3
82257,576,1
82257,126,1
82257,444,1
82257,196,1
82257,679,1
82257,695,1
82257,698,1
82257,722,1
82257,396,1
82257,756,1
82257,774,1
82257,269,1
82257,837,1
82257,357,1
82258,490,1
82258,216,4
82258,549,1
82258,85,1
82258,557,1
82258,568,1
82258,262,1
82258,441,1
82258,405,1
82258,290,1
82258,334,1
82258,402,1
82258,873,1
82258,627,1
82258,642,1
82258,193,1
82258,690,1
82258,384,1
82258,694,1
82258,317,1
82258,772,1
82258,801,1
82258,355,1
82258,333,1
82259,490,1
82259,216,1
82259,34,1
82259,304,1
82259,250,1
82259,6,1
82259,38,2
82259,100,1
82259,104,1
82259,605,1
82259,524,1
82259,658,1
82259,877,1
82259,76,1
82259,725,1
82259,727,1
82259,762,1
82259,792,1
82259,942,1
82259,837,1
82259,357,1
82259,520,1
82259,858,1
82260,490,1
82260,49,1
82260,245,1
82260,36,1
82260,470,1
82260,248,1
82260,652,1
82260,718,1
82260,730,1
82260,1170,1
82260,734,1
82260,755,1
82260,781,1
82260,409,1
82260,469,1
82260,226,1
82261,490,1
82261,31,3
82261,134,1
82261,35,6
82261,274,1
82261,613,1
82261,640,1
82261,678,1
82261,395,1
82261,279,1
82261,930,1
82262,490,1
82262,31,14
82262,160,1
82262,108,1
82262,405,1
82262,206,1
82262,672,1
82262,509,1
82262,159,1
82262,1181,1
82262,739,1
82262,757,1
82262,855,1
82262,366,1
82262,418,1
82263,490,1
82263,29,2
82263,523,1
82263,321,2
82263,345,1
82263,109,3
82263,173,1
82263,524,1
82263,193,1
82263,691,1
82263,373,1
82263,738,1
82263,820,1
82263,834,1
82263,356,1
82263,212,1
82264,490,1
82264,277,1
82264,111,1
82264,38,6
82264,40,6
82264,290,1
82264,599,1
82264,676,1
82264,519,1
82264,683,1
82264,1162,1
82264,764,1
82264,769,1
82264,862,1
82265,490,1
82265,551,1
82265,37,1
82265,38,1
82265,359,1
82265,203,1
82265,912,1
82265,624,1
82265,377,1
82265,524,1
82265,403,1
82265,738,1
82265,317,1
82265,754,2
82265,772,1
82265,264,1
82265,801,1
82265,802,1
82265,816,1
82265,825,1
82265,450,1
82265,836,1
82265,853,1
82266,490,1
82266,216,2
82266,160,1
82266,35,5
82266,261,1
82266,484,1
82266,498,1
82266,336,1
82266,293,1
82266,221,1
82266,369,1
82266,648,1
82266,649,1
82266,678,1
82266,902,1
82266,696,1
82266,702,1
82266,718,1
82266,733,1
82266,742,1
82266,339,1
82266,23,1
82266,855,1
82266,227,1
82266,458,1
82266,536,1
82267,490,1
82267,133,1
82267,350,1
82267,83,1
82267,7,2
82267,209,1
82267,40,4
82267,274,1
82267,141,1
82267,336,1
82267,590,1
82267,289,1
82267,597,1
82267,610,1
82267,955,1
82267,615,1
82267,647,1
82267,655,1
82267,703,1
82267,724,1
82267,1178,1
82267,1185,1
82267,743,1
82267,789,1
82267,46,1
82267,414,1
82267,127,1
82268,574,1
82268,256,1
82268,148,1
82268,139,1
82268,618,1
82268,693,1
82268,707,1
82268,390,1
82268,749,1
82268,757,1
82268,760,1
82268,761,1
82268,764,1
82268,767,1
82268,822,1
82268,831,1
82268,120,1
82268,110,1
82268,266,1
82268,227,1
82269,490,1
82269,31,5
82269,523,1
82269,232,1
82269,304,1
82269,7,4
82269,59,1
82269,168,1
82269,236,1
82269,324,1
82269,14,1
82269,631,1
82269,1004,1
82269,652,1
82269,196,1
82269,877,1
82269,691,1
82269,714,1
82269,721,1
82269,851,1
82269,857,1
82270,490,1
82270,31,1
82270,558,1
82270,620,1
82270,382,1
82270,1176,1
82270,1174,1
82270,282,1
82270,1204,1
82270,829,1
82270,19,1
82270,367,1
82270,164,1
82270,333,1
82270,857,1
82270,295,1
82270,25,1
82271,490,1
82271,87,1
82271,36,5
82271,6,1
82271,175,1
82271,492,1
82271,125,1
82271,336,1
82271,590,1
82271,311,1
82271,376,1
82271,382,1
82271,389,1
82271,528,2
82271,770,1
82271,774,1
82271,813,1
82271,279,1
82271,416,1
82271,456,1
82271,55,1
82271,420,1
82272,216,3
82272,7,2
82272,211,1
82272,285,1
82272,98,1
82272,101,1
82272,290,1
82272,425,1
82272,334,1
82272,376,1
82272,525,1
82272,267,1
82272,715,1
82272,752,1
82272,782,1
82272,790,1
82272,255,1
82272,944,1
82272,844,1
82272,371,1
82272,25,1
82273,29,5
82273,225,1
82273,36,6
82273,331,1
82273,569,1
82273,570,1
82273,248,1
82273,288,1
82273,311,1
82273,959,1
82273,795,1
82273,807,1
82273,413,1
82273,367,1
82273,464,1
82274,92,1
82274,40,3
82274,109,2
82274,102,1
82274,447,1
82274,627,1
82274,657,1
82274,258,1
82274,722,1
82274,393,1
82274,1176,1
82274,1189,1
82274,744,1
82274,796,1
82274,800,1
82274,352,1
82274,120,1
82274,132,1
82274,244,2
82274,180,1
82275,216,6
82275,35,6
82275,499,1
82275,566,1
82275,95,1
82275,1023,1
82275,109,4
82275,891,1
82275,599,1
82275,224,1
82275,620,1
82275,294,1
82275,682,1
82275,384,1
82275,717,1
82275,1167,1
82275,397,1
82275,339,1
82275,815,1
82275,367,1
82275,853,1
82276,490,1
82276,29,2
82276,82,1
82276,216,1
82276,73,1
82276,250,1
82276,53,1
82276,623,1
82276,158,1
82276,681,1
82276,433,1
82276,694,1
82276,389,1
82276,752,1
82276,893,1
82276,802,1
82276,339,1
82276,805,1
82276,818,1
82276,283,1
82276,199,1
82276,848,1
82276,421,1
82277,31,7
82277,36,3
82277,560,1
82277,10,1
82277,288,1
82277,75,1
82277,335,1
82277,312,1
82277,608,1
82277,959,1
82277,643,1
82277,509,1
82277,690,1
82277,1177,1
82277,735,1
82277,737,1
82277,748,1
82277,898,1
82277,118,1
82277,215,1
82277,110,1
82277,244,1
82277,843,1
82277,854,1
82277,420,1
82277,865,1
82278,560,1
82278,238,1
82278,331,1
82278,570,1
82278,532,1
82278,572,1
82278,109,4
82278,13,1
82278,402,1
82278,633,1
82278,644,1
82278,647,1
82278,693,1
82278,730,1
82278,737,1
82278,740,1
82278,742,1
82278,753,1
82278,757,1
82278,1099,1
82278,770,1
82278,410,1
82278,817,1
82278,531,1
82278,856,1
82279,31,5
82279,36,1
82279,91,1
82279,324,1
82279,288,1
82279,482,1
82279,623,1
82279,642,1
82279,643,1
82279,684,1
82279,685,1
82279,902,1
82279,713,1
82279,734,1
82279,367,1
82279,354,1
82279,464,1
82279,244,1
82280,198,1
82280,85,1
82280,208,1
82280,470,1
82280,10,1
82280,248,1
82280,586,1
82280,293,1
82280,891,1
82280,686,1
82280,433,1
82280,1178,1
82280,749,1
82280,751,1
82280,528,1
82280,268,1
82280,763,1
82280,774,1
82280,119,1
82280,413,1
82280,831,1
82280,144,1
82280,417,1
82281,29,189
82282,29,53
82282,31,1
82282,114,1
82282,35,1
82282,7,6
82283,29,16
82283,31,10
82283,35,4
82283,36,3
82284,29,7
82284,36,3
82284,40,1
82285,29,8
82285,216,3
82285,31,10
82285,40,4
82285,373,1
82286,29,3
82286,31,6
82286,36,5
82286,40,6
82287,29,6
82287,31,6
82287,35,2
82288,29,5
82288,36,3
82288,38,2
82288,764,1
82289,29,11
82289,31,3
82289,1165,1
82290,29,5
82290,36,4
82290,38,2
82291,29,12
82291,40,3
82291,157,1
82292,29,4
82292,216,10
82293,29,3
82293,31,9
82294,29,5
82294,216,1
82294,160,1
82294,38,3
82295,29,7
82295,109,1
82296,29,2
82296,35,10
82296,109,1
82297,29,7
82297,36,2
82297,40,2
82297,373,1
82298,29,5
82298,35,1
82298,36,4
82299,29,9
82299,35,11
82299,373,1
82300,29,15
82300,35,2
82301,29,13
82301,216,4
82301,35,11
82302,29,11
82303,29,7
82303,216,4
82303,36,1
82303,40,2
82304,29,3
82304,31,4
82304,36,1
82305,29,7
82305,216,1
82305,40,10
82306,29,6
82306,36,6
82307,29,5
82307,31,6
82307,35,13
82307,40,1
82307,702,1
82308,29,6
82308,216,5
82309,29,5
82309,31,7
82309,7,4
82309,109,2
82310,29,6
82310,216,7
82310,31,5
82310,35,6
82311,29,2
82311,216,3
82311,31,7
82312,29,4
82312,31,2
82312,160,1
82312,36,3
82312,40,3
82312,764,1
82313,29,5
82313,216,7
82313,36,4
82313,40,8
82314,29,6
82314,216,6
82314,36,3
82314,38,3
82315,29,6
82315,31,28
82315,368,2
82315,53,4
82315,204,4
82316,29,10
82316,216,4
82317,29,5
82317,31,6
82317,246,1
82317,36,2
82318,29,9
82318,216,1
82318,35,4
82318,7,3
82319,29,9
82319,216,12
82319,160,1
82319,35,11
82320,29,3
82320,35,8
82320,373,1
82321,29,6
82321,35,7
82322,29,6
82322,35,3
82323,29,7
82323,31,8
82323,36,5
82323,7,3
82324,29,4
82324,35,2
82324,36,4
82325,29,7
82325,216,3
82325,36,1
82326,29,7
82326,40,1
82327,29,4
82327,160,2
82327,109,5
82328,29,3
82328,31,6
82328,38,3
82328,40,8
82329,29,3
82329,31,2
82329,35,6
82330,29,8
82330,35,6
82331,29,8
82331,216,4
82332,29,3
82332,31,5
82332,316,1
82333,29,6
82333,35,6
82333,473,1
82333,234,1
82333,175,1
82333,485,1
82333,108,1
82333,285,1
82333,620,1
82333,637,1
82333,258,1
82333,728,1
82333,1157,1
82333,735,1
82333,776,1
82333,536,1
82333,295,1
82334,29,8
82334,216,5
82335,29,13
82335,304,1
82335,238,1
82335,567,1
82335,51,1
82335,575,1
82335,576,1
82335,147,1
82335,11,1
82335,293,1
82335,643,1
82335,376,1
82335,660,1
82335,196,1
82335,698,1
82335,703,1
82335,1185,1
82335,754,1
82335,412,2
82335,367,1
82335,437,1
82335,854,1
82335,865,1
82335,867,1
82336,29,9
82336,38,1
82336,40,6
82337,29,8
82337,31,5
82337,36,2
82338,29,5
82338,216,5
82338,31,4
82338,36,1
82338,109,1
82339,29,5
82339,216,2
82339,31,4
82340,29,7
82340,36,1
82341,29,5
82341,216,3
82341,31,3
82341,160,1
82342,29,4
82342,36,2
82342,40,3
82343,29,5
82343,38,1
82343,40,3
82344,29,3
82344,31,3
82344,40,4
82345,29,3
82345,35,3
82345,109,5
82346,29,3
82346,31,5
82346,38,4
82347,29,6
82347,216,9
82347,36,2
82348,29,6
82348,31,8
82348,36,2
82348,764,1
82349,29,9
82349,38,2
82349,300,1
82350,29,3
82350,31,9
82350,35,8
82351,29,5
82351,216,3
82351,38,4
82352,29,5
82352,36,3
82353,29,5
82353,31,6
82354,29,9
82354,35,7
82354,36,5
82355,29,14
82355,216,3
82355,31,2
82356,29,8
82356,31,4
82356,35,1
82356,40,5
82357,29,8
82357,36,1
82357,702,1
82358,29,13
82358,216,3
82359,29,9
82359,40,4
82360,29,11
82360,31,5
82360,160,1
82360,36,2
82361,29,6
82361,216,5
82361,45,1
82362,29,8
82362,36,5
82363,29,5
82363,35,11
82363,36,4
82363,109,4
82364,29,7
82364,36,7
82365,29,4
82365,35,7
82365,702,1
82366,29,6
82366,36,8
82367,29,9
82367,36,4
82367,7,2
82367,300,1
82368,29,4
82368,35,6
82369,29,6
82369,246,1
82369,38,1
82370,29,6
82370,216,2
82370,7,4
82371,29,2
82371,160,1
82371,35,8
82372,29,7
82372,35,2
82372,38,2
82372,109,4
82373,29,7
82373,35,5
82373,7,1
82374,29,3
82374,491,1
82374,7,1
82374,262,1
82374,488,1
82374,359,1
82374,41,1
82374,141,1
82374,408,1
82374,72,1
82374,126,1
82374,68,1
82374,608,1
82374,633,1
82374,679,1
82374,893,1
82374,772,1
82374,803,1
82374,266,1
82374,842,1
82374,847,1
82374,536,1
82375,29,18
82375,31,2
82375,160,1
82375,36,2
82375,109,2
82376,29,9
82376,31,3
82377,29,8
82378,29,11
82378,109,6
82379,29,8
82380,29,4
82380,40,12
82381,29,7
82381,31,8
82382,29,9
82382,216,2
82383,29,9
82383,36,7
82384,29,9
82384,35,4
82384,7,1
82385,29,4
82385,35,4
82386,29,7
82386,31,4
82386,36,4
82386,38,7
82386,764,1
82387,29,8
82387,216,3
82387,35,1
82388,29,6
82388,216,1
82388,36,2
82388,40,9
82388,764,1
82389,29,4
82389,216,4
82389,35,4
82389,702,1
82390,29,4
82390,216,3
82390,36,5
82391,29,1
82391,31,7
82391,160,1
82392,29,9
82392,31,9
82392,35,3
82393,29,3
82393,216,5
82393,35,2
82393,36,8
82394,29,5
82394,35,4
82394,36,2
82395,29,4
82395,35,4
82396,29,5
82396,31,1
82396,40,9
82396,109,1
82397,29,5
82397,38,3
82398,29,3
82398,216,6
82398,35,1
82398,36,3
82399,29,5
82399,35,4
82399,7,2
82399,668,1
82400,29,12
82400,35,6
82400,36,3
82401,29,8
82401,160,1
82401,35,11
82401,40,4
82402,29,7
82402,109,1
82403,29,6
82403,35,2
82403,36,1
82404,29,7
82404,35,4
82405,29,6
82405,216,4
82405,35,4
82406,29,11
82406,216,5
82406,36,5
82406,109,2
82406,316,1
82407,29,7
82407,216,4
82407,35,9
82408,29,3
82408,36,2
82408,38,2
82408,109,1
82409,29,9
82409,35,7
82409,36,4
82409,38,4
82410,29,4
82410,160,2
82410,35,6
82410,36,2
82411,29,7
82411,35,5
82412,29,6
82412,31,9
82412,35,15
82412,40,2
82413,29,6
82413,35,2
82414,29,7
82414,36,2
82414,38,1
82415,29,6
82415,36,2
82416,29,4
82416,31,9
82416,764,2
82417,29,12
82417,40,1
82418,29,3
82418,31,8
82418,40,3
82419,29,9
82419,31,10
82420,29,7
82420,216,3
82420,160,2
82420,35,1
82420,40,7
82421,29,6
82421,40,7
82422,29,5
82422,31,9
82422,160,1
82422,35,3
82422,36,3
82422,40,13
82422,668,1
82423,29,4
82423,31,8
82423,7,1
82424,29,10
82425,29,9
82425,35,1
82425,316,1
82426,29,4
82426,216,3
82426,35,2
82426,36,3
82426,316,1
82427,29,4
82427,31,3
82427,764,1
82428,29,4
82428,35,7
82428,36,5
82429,29,7
82429,35,5
82430,29,6
82430,35,8
82431,29,3
82431,31,4
82431,35,6
82432,29,11
82432,35,4
82433,29,8
82433,31,5
82433,35,3
82434,29,3
82434,216,3
82434,35,3
82435,29,3
82435,31,14
82435,38,3
82436,29,5
82436,31,10
82436,36,4
82437,29,10
82438,29,7
82438,31,5
82439,29,4
82439,31,4
82440,29,3
82440,216,8
82440,31,9
82441,29,9
82441,31,2
82442,29,6
82442,35,3
82443,29,12
82443,38,3
82443,40,2
82444,29,11
82444,35,8
82444,36,2
82444,38,2
82445,29,4
82445,216,3
82445,296,1
82446,29,9
82446,35,7
82447,29,7
82447,35,3
82447,38,2
82448,29,4
82448,36,2
82448,38,2
82449,29,3
82449,38,2
82449,40,3
82450,29,8
82451,29,7
82451,31,9
82451,35,3
82452,29,8
82453,29,1
82453,35,7
82454,29,11
82454,36,5
82454,109,1
82454,45,1
82455,29,8
82455,216,5
82455,45,1
82456,29,5
82456,31,5
82457,29,10
82457,36,2
82457,109,2
82457,316,1
82458,29,5
82458,216,4
82459,29,18
82460,29,3
82460,31,1
82460,7,4
82461,29,5
82461,36,6
82461,40,6
82462,29,6
82462,216,2
82463,29,5
82463,38,8
82464,29,11
82464,31,3
82464,175,1
82465,29,6
82465,35,4
82466,29,17
82466,160,1
82467,29,5
82467,160,1
82467,36,5
82467,7,3
82468,29,6
82468,36,6
82469,29,4
82469,216,4
82469,35,2
82470,29,5
82470,31,3
82471,29,7
82471,31,7
82471,35,5
82472,29,10
82472,31,6
82472,40,5
82473,29,9
82473,160,1
82473,35,7
82474,29,5
82474,36,4
82474,38,4
82475,29,7
82475,31,7
82475,35,2
82476,29,5
82476,216,4
82476,36,2
82477,29,5
82477,35,8
82477,40,3
82478,29,3
82478,36,3
82478,7,2
82479,29,7
82479,36,4
82480,29,6
82480,216,4
82481,29,6
82481,36,2
82482,29,5
82482,35,8
82482,36,7
82483,29,6
82483,31,6
82483,109,2
82484,29,4
82484,216,13
82485,29,8
82485,216,3
82485,35,6
82486,29,14
82486,160,1
82486,702,1
82487,29,7
82487,216,2
82487,35,5
82488,29,7
82488,38,3
82489,29,8
82489,31,10
82489,35,10
82489,36,1
82490,29,5
82490,31,12
82491,29,7
82491,109,1
82492,29,7
82492,160,1
82492,300,1
82493,29,9
82493,31,4
82493,38,2
82494,29,7
82494,216,3
82495,29,16
82495,160,1
