user,room,weight
95927,1138,15
105505,1154,20
90470,1138,20
34248,689,12
40106,1101,3
40106,703,5
25614,703,9
6746,343,16
7639,456,19
89749,1138,12
52971,687,13
32497,845,67
46929,655,8
37436,689,38
10955,1101,5
10955,719,1
10955,1209,6
10955,842,74
10955,409,12
10955,1232,194
95900,1138,11
51292,642,27
69920,1142,10
48903,642,8
90443,1138,11
87495,1146,36
86798,1138,8
35003,718,15
94556,1161,40
24065,707,9
21088,670,8
64419,1120,38
4440,305,27
40918,642,15
1113,305,32
59998,1237,26
16861,305,23
56856,1180,8
17698,690,12
17698,670,12
3880,1101,13
3880,1120,22
3880,367,16
27020,670,56
106954,1101,19
85390,1126,19
101263,1161,12
10177,305,13
69367,1138,10
70953,1101,120
101654,1138,9
74920,1101,19
72472,1101,37
96243,1138,49
107462,1101,30
63430,1138,458
85506,1101,8
40582,828,30
54043,655,24
72227,1161,12
79571,1101,48
35229,703,23
36349,1138,7
36349,697,11
92240,1101,24
80811,1138,16
48192,663,14
93338,1101,32
54082,670,8
26213,670,33
45454,707,10
68062,1125,17
644,104,1
644,1120,7
89827,1138,45
81041,1101,16
36825,677,41
63876,1138,47
79004,1105,9
55403,720,14
67710,1138,19
91983,1138,10
80637,1266,8
102525,1222,13
28221,857,9
70471,1138,12
26848,642,24
24678,992,126
74941,1101,8
54569,1101,18
54569,642,1
40980,670,80
30870,703,164
67052,1138,104
13441,305,23
74300,1311,84
97992,1211,1
97992,1556,37
89250,1120,16
52212,642,23
32939,718,16
76942,1120,15
100534,1138,10
82157,1120,4
82157,1117,5
5906,351,16
74821,1101,44
105755,1173,35
33997,655,8
12397,351,19
56273,703,28
98471,1165,12
87170,1138,40
87170,1120,77
32834,750,8
67110,1101,14
41884,642,14
35369,702,59
69871,1225,84
64949,1138,127
74355,1101,8
6715,305,22
87234,1120,14
58112,1104,44
2813,359,13
90294,1101,71
17294,351,11
43587,701,8
76790,1101,62
25665,636,9
24354,670,12
107910,1104,34
12485,305,59
62514,1101,55
67762,1417,12
38584,669,26
14959,305,9
55690,642,11
8007,655,3
8007,792,2
8007,498,4
28609,642,156
71814,1318,18
96227,1138,12
60265,1101,34
18342,653,13
103827,1217,27
13705,305,13
22513,1120,6
22513,663,3
64668,1138,24
31305,703,40
23052,689,16
23052,723,4
8637,584,8
66906,1138,33
4336,445,21
43862,663,20
50739,642,40
108564,1101,20
40054,846,13
94787,1101,26
57037,1101,68
10938,351,12
22582,1138,65
22582,707,1
85790,1101,8
11359,459,3
11359,664,101
50511,642,12
39138,669,36
58027,1256,50
102918,1138,8
47955,703,15
73977,1101,44
14241,305,15
5389,305,12
60637,1101,29
16873,379,4
16873,1192,9
23111,663,347
35849,703,11
74538,1101,20
82094,1138,42
46507,663,36
93923,1101,32
13715,409,10
81466,1138,23
81466,1200,1
9814,416,10
67374,1163,8
100478,1190,40
100478,1138,1
95835,1138,35
21876,636,9
92629,1190,6
92629,1178,5
70092,1177,40
105556,1120,9
24717,745,28
47392,642,14
47392,703,2
62990,1120,33
16536,305,8
104122,1138,8
13567,351,35
102185,1101,48
18426,657,11
84572,1138,8
1588,305,64
31792,669,9
53025,642,46
36634,703,8
74858,1458,25
59697,1259,29
50065,1101,31
50065,703,21
23116,670,11
58645,1161,8
27738,703,151
95082,1101,24
58951,1149,12
67048,1272,63
39307,690,10
95462,1161,8
61788,1120,38
708,45,10
708,693,31
75647,1225,10
39490,1204,7
39490,745,11
102935,1138,17
87427,1120,8
46244,774,104
107436,1252,8
33274,709,16
93286,1138,75
85917,1134,42
34819,718,8
81153,1190,31
15847,305,11
75570,1101,52
38482,669,14
72752,1138,8
11159,305,12
49705,642,11
99278,1101,9
15513,305,23
85269,1372,10
85269,1576,17
85269,1392,3
69737,1226,3
69737,1203,5
102622,1151,14
11911,305,10
45644,792,8
88496,1138,8
49902,723,1
49902,1247,20
2379,305,10
40340,670,16
87379,1120,8
22401,703,11
66554,1120,10
74393,1307,19
86511,1138,9
54835,642,13
45347,642,170
64702,1138,42
536,206,10
10359,351,8
10359,1126,52
25103,642,11
4428,373,184
102163,1120,8
14237,351,25
14237,648,17
14237,670,18
100723,1101,16
34772,703,35
74268,1101,15
10756,305,16
42866,642,20
100631,1151,39
44873,750,116
80616,1247,10
48083,703,22
87604,1120,107
96245,1165,15
66882,1217,63
89012,1101,14
107435,1101,15
19388,647,8
84627,1138,17
18286,724,16
18286,1199,9
86204,1603,87
25378,1101,4
25378,703,14
38450,642,9
44427,690,11
98857,1430,45
108171,1105,16
35074,703,8
47578,689,45
74790,1121,31
23642,642,24
37797,642,52
12140,305,13
84580,1225,22
28116,642,26
5896,305,8
19467,695,12
87389,1138,16
27380,665,20
73921,1101,108
81435,1138,10
105338,1138,38
59591,1101,12
52868,689,8
85455,1101,109
41588,724,9
41588,1199,6
86833,1268,12
101262,1138,8
29204,703,8
12873,305,52
86068,1247,12
83605,1117,12
20532,703,20
52137,792,69
53783,642,9
93409,1318,28
87511,1138,24
48880,642,15
4508,390,97
14104,305,12
89578,1138,9
86512,1430,8
19793,1101,78
19793,703,42
99089,1101,8
59476,1174,22
39090,642,12
51305,670,9
51758,642,12
64447,1138,58
20491,1101,128
20491,703,16
5006,359,12
54047,670,19
83372,1101,31
63502,1226,360
45964,709,6
45964,697,4
100104,1101,8
8463,351,4
8463,670,12
64955,1120,10
85891,1101,12
78445,1104,12
103026,1428,9
71291,1165,11
61915,1138,7
61915,1150,6
63522,1138,15
90793,1138,27
2780,305,50
16549,305,1
16549,642,407
63878,1138,32
51992,703,13
69621,1138,20
44109,749,24
23511,663,8
63568,1138,10
77370,1101,23
6141,305,20
40464,642,62
39152,642,8
108360,1169,8
49069,669,38
76370,1101,51
1362,305,36
13954,1138,12
13954,305,2
88745,1138,12
53524,669,11
103261,1225,1
103261,1383,7
30693,697,8
48356,1101,53
48356,703,1
39631,663,46
93242,1138,52
5511,351,17
85817,1177,44
2187,305,28
1763,483,4
1763,1252,8
1763,669,12
1763,1619,6
1763,1008,2
1763,1258,1
1763,1421,1
1763,986,8
1763,1149,8
1763,722,11
1763,689,2
1763,1171,1
1763,797,7
1763,1228,4
1763,1277,1
1763,698,2
1763,1215,8
1763,1204,1
1763,410,9
1763,1165,8
1763,725,5
1763,1154,5
1763,1718,2
1763,1234,8
1763,767,5
1763,1405,1
1763,1222,6
1763,751,2
1763,1134,8
1763,1084,2
1763,695,3
1763,1264,8
1763,729,2
1763,351,1
1763,432,12
1763,780,1
1763,431,1
1763,1274,6
1763,768,4
1763,1381,2
1763,792,10
1763,1301,8
1763,405,3
1763,770,4
1763,659,6
1763,1278,1
1763,893,11
1763,1214,1
1763,415,7
1763,743,13
1763,572,2
1763,1139,8
1763,1349,5
1763,1308,1
1763,1173,2
1763,769,11
1763,1233,5
1763,1176,8
1763,928,1
1763,920,1
1763,498,7
1763,1182,7
1763,757,3
1763,1261,1
1763,1140,2
1763,397,1
1763,1291,1
1763,1547,1
1763,450,4
1763,1212,8
1763,933,6
1763,353,2
1763,1292,8
1763,731,5
1763,1519,5
1763,1476,5
1763,937,7
1763,354,3
1763,648,16
1763,750,12
1763,1265,1
1763,1273,2
1763,362,12
1763,1133,7
1763,1610,1
1763,727,12
1763,1544,6
1763,1508,1
1763,1135,8
1763,1534,4
1763,1146,5
1763,1339,2
1763,1199,2
1763,1304,6
1763,1296,8
1763,1237,4
1763,1392,1
1763,1358,6
1763,1295,7
1763,1356,1
1763,776,11
1763,782,10
1763,1246,2
1763,711,1
1763,1027,2
1763,924,8
1763,934,7
1763,694,8
1763,700,4
1763,459,2
1763,702,9
1763,888,2
1763,664,1
1763,1126,2
1763,808,7
1763,346,10
1763,1620,5
1763,1331,6
1763,838,5
1763,1469,5
1763,706,11
1763,824,2
1763,733,1
1763,1271,2
1763,701,12
1763,964,11
1763,479,4
1763,1317,4
1763,858,5
1763,683,11
1763,1422,1
1763,730,9
1763,1390,1
1763,1586,6
1763,1147,7
1763,1195,8
1763,1148,2
1763,748,11
1763,1145,8
1763,723,13
1763,1172,7
1763,1242,6
1763,541,5
1763,759,13
1763,1397,1
1763,1333,8
1763,1401,1
1763,1492,5
1763,936,3
1763,886,9
1763,1280,5
1763,1245,1
1763,1471,7
1763,894,5
1763,390,7
1763,1504,4
1763,474,5
1763,357,1
1763,428,8
1763,828,11
1763,867,1
1763,1445,4
1763,927,3
1763,413,12
1763,866,1
1763,1569,2
1763,373,11
1763,734,10
1763,1480,3
1763,467,3
1763,1415,6
1763,349,12
1763,1496,7
1763,1483,3
1763,1250,1
1763,1281,1
1763,1319,8
1763,1512,2
1763,1202,5
1763,1413,7
1763,1127,1
1763,1327,2
1763,1288,3
1763,1506,3
1763,1209,2
1763,885,11
1763,732,10
1763,1320,8
1763,682,5
1763,391,12
1763,714,10
1763,917,1
1763,433,2
1763,842,12
1763,1221,1
1763,840,1
1763,761,2
1763,740,1
1763,721,12
1763,985,1
1763,1353,5
1763,845,1
1763,1482,1
1763,1210,4
1763,420,11
1763,915,9
1763,712,12
1763,1370,3
1763,1158,8
1763,1220,1
1763,363,11
1763,1162,7
1763,1254,1
1763,1058,2
1763,806,1
1763,1426,5
1763,1524,1
1763,1153,2
1763,1207,5
1763,355,1
1763,447,2
1763,1343,1
1763,1289,2
1763,781,1
1763,822,12
1763,802,1
1763,469,3
1763,1364,2
1763,481,4
1763,409,2
1763,805,3
1763,461,4
1763,1218,8
1763,1467,1
1763,926,11
1763,710,12
1763,919,1
1763,980,1
1763,1316,1
1763,1408,2
1763,1406,1
16439,305,19
81363,1200,12
82365,1101,47
77180,1177,7
77180,1126,7
31646,1101,11
31646,703,17
77033,1318,29
99693,1283,8
75416,1151,14
23333,682,608
12709,481,10
94243,1101,101
61021,1226,17
94504,1101,12
57373,1298,21
57373,1150,23
90350,1138,84
3370,419,8
19549,749,11
99804,1151,36
55777,655,9
89558,1101,4
89558,1335,12
102631,1121,12
102982,1138,8
44423,1138,1
44423,663,10
50866,670,14
90761,1138,21
51707,647,12
74553,1104,33
16064,305,20
70753,1117,33
99873,1101,59
90766,1101,9
64279,1138,40
70143,1161,18
68608,1138,10
89268,1138,8
31471,749,31
53808,707,9
728,65,6
728,1136,21
33951,792,16
63807,1138,16
31935,642,25
2333,305,18
94460,1101,68
65609,1138,8
80978,1226,10
108113,1101,12
69706,1203,51
5056,373,9
24699,663,73
44821,642,8
30719,642,25
77853,1138,8
25445,1101,1
25445,703,66
64813,1138,34
19321,648,3
19321,670,44
90164,1101,67
33686,655,204
104565,1138,8
45344,636,75
88495,1386,128
61093,1156,10
25171,914,18
56097,730,171
56097,1319,37
56097,1210,53
56097,1219,32
42967,1256,4
42967,648,6
42967,1146,4
3913,351,15
3913,670,9
64970,1120,9
104407,1138,9
105742,1486,22
9039,351,16
96753,1101,27
65238,1101,17
7594,352,16
4050,443,14
50731,663,15
8760,305,47
61707,1120,68
30904,1101,13
30904,703,6
16512,305,11
36717,990,8
67024,1120,12
50595,642,10
86282,1101,39
36953,655,60
64850,1138,38
87414,1120,14
104290,1138,142
10538,690,1
10538,367,7
10538,670,2
96899,1318,17
33144,665,20
18243,636,186
32804,642,8
22635,792,12
18863,670,20
47370,636,22
47370,1151,1
27639,752,21
45485,1138,86
45485,767,21
106321,1371,8
55656,755,10
52276,663,8
35170,707,60
8557,351,30
40944,670,16
71902,1227,61
42104,746,8
47307,642,28
51199,699,3
51199,656,5
51365,917,12
27812,703,29
41965,745,24
96690,1101,8
21938,773,150
46910,670,28
57966,1101,16
57966,1165,14
10823,358,61
1360,305,19
92685,1101,457
34684,857,28
30511,670,8
38783,636,16
91794,1120,20
46784,642,28
71413,1318,77
72517,1101,24
106470,1101,16
90704,1101,22
87460,1104,24
72115,1138,124
42250,653,16
69803,1138,60
13478,305,5
13478,642,19
96604,1304,48
84476,1149,22
18882,767,12
92805,1101,20
25376,670,36
65880,1190,12
11384,305,17
46580,669,73
97550,1101,40
21361,695,22
65774,1138,48
80477,1225,24
59513,1101,24
28325,752,12
101373,1101,9
20947,642,27
81882,1120,32
22701,1138,23
22701,663,30
76109,1101,26
104223,1138,45
98053,1138,22
33597,1208,5
33597,664,3
86546,1233,15
46552,670,35
34291,832,18
108173,1120,20
67526,1266,27
22628,663,11
66590,1149,8
97294,1138,13
61047,1161,8
65582,1101,19
101375,1138,36
52647,636,8
47554,718,13
54723,669,18
39351,642,28
102323,1151,16
104542,1138,42
85520,1307,3
85520,1357,9
28786,636,26
39063,669,8
9512,305,21
82349,1151,8
2860,305,21
104727,1138,71
103536,1182,8
92171,1101,19
70765,1138,28
97279,1138,25
97279,1178,4
97279,1104,17
94905,1101,12
46816,762,13
94032,1233,8
24061,663,10
98858,1125,7
98858,1150,6
65688,1138,48
13600,367,18
2088,367,15
82274,1165,21
107597,1138,8
97914,1154,16
33327,642,11
37400,642,20
94585,1101,8
80518,1138,39
67089,1138,16
39008,723,38
50513,642,14
55033,670,29
95608,1120,46
71954,1101,12
82641,1101,75
63786,1138,36
75030,1101,121
83711,1101,8
53613,669,47
43693,1138,5
43693,663,3
102999,1203,18
24301,670,232
56309,1101,12
57238,1101,263
19828,669,29
23680,1138,96
23680,663,69
52447,1138,33
52447,663,2
38493,642,12
74055,1203,12
43393,703,10
83562,1151,94
61825,1120,9
65897,1169,422
71945,1126,11
67281,1138,227
85636,1120,13
99461,1149,8
97275,1138,11
97229,1190,19
68678,1101,37
68678,1217,5
30154,663,40
24400,647,56
45256,782,21
45256,1347,33
92554,1101,19
56843,1200,22
85652,1225,15
69718,1120,33
37123,689,17
19957,762,3
19957,1172,65
94001,1104,20
43652,669,12
45469,979,32
59407,1101,26
28691,665,87
52829,690,8
85112,1138,8
51663,707,12
4677,367,16
493,1101,9
493,81,11
493,703,3
45267,749,43
82937,1222,129
26558,1101,281
26558,703,12
55092,642,10
7470,305,12
13997,459,12
64223,1138,72
34413,670,10
6023,305,28
94953,1138,10
10780,367,20
92339,1101,97
32925,697,9
91494,1151,15
65500,1138,9
35725,663,25
70727,1138,88
77968,1151,121
29062,1101,14
29062,703,3
72678,1101,83
85492,1101,55
54578,732,35
29075,665,9
104825,1120,8
98540,1349,93
31676,703,31
56641,1121,33
99468,1101,8
17367,669,28
17367,367,3
94027,1101,24
90357,1101,23
21783,707,388
62268,1427,10
49998,838,10
70508,1101,13
87891,1138,21
61060,1120,8
22644,815,201
77197,1126,140
23130,688,34
53898,1138,7
53898,663,1
66482,1278,13
81270,1225,9
75316,1151,18
5277,305,9
88188,1138,8
23966,689,8
78871,1151,35
63174,1138,24
87444,1225,12
61326,1403,62
61326,1125,18
96565,1101,23
98412,1334,18
13242,352,13
77196,1138,39
8041,416,12
11716,690,3
11716,367,9
11716,1117,1
57114,1309,20
53181,669,16
37766,642,12
60828,1102,32
89226,1138,112
42496,689,39
74596,1138,9
6190,305,36
103457,1101,44
106260,1283,25
71985,1138,60
7420,351,42
55000,1101,3
55000,722,9
34813,1101,41
34813,703,67
34214,670,26
237,90,60
67989,1138,53
75866,1138,39
78633,1101,14
7804,305,13
96305,1120,12
41842,642,31
33977,664,20
16269,305,8
24344,782,118
36808,753,18
36808,1126,15
77495,1101,14
19846,747,18
81934,1101,26
103139,1138,9
92346,1101,37
11874,305,20
29103,647,195
41614,642,159
100849,1101,21
88059,1138,34
66256,1120,2
66256,1126,10
50399,663,11
5217,305,20
61629,1138,27
48426,1101,57
48426,703,1
36816,1138,14
36816,663,6
106841,1138,8
90534,1120,10
12119,305,13
53546,703,24
102830,1190,2
102830,1138,2
102830,1178,7
104640,1101,22
42211,670,57
59072,1413,19
83018,1101,18
5806,367,41
102858,1138,26
12791,305,62
68829,1126,56
77324,1318,23
101336,1138,8
102008,1101,17
30922,703,21
32840,669,56
43140,689,10
92348,1138,14
88199,1138,16
52387,1138,17
52387,663,3
33439,663,13
64590,1190,3
64590,1178,11
104706,1101,30
96492,1101,13
21224,833,30
17559,305,10
73242,1227,20
32616,689,14
65257,1210,12
88406,1138,9
95512,1120,9
28911,703,12
45889,1138,1
45889,642,18
94042,1125,2
94042,1150,8
94042,1275,15
85613,1104,8
65971,1225,54
107085,1138,16
6374,305,22
36731,707,139
55215,695,29
96092,1138,21
68427,1190,13
57660,1267,2
57660,1163,17
16211,665,21
16211,1101,1
16211,305,2
77539,1165,24
78150,1318,9
51604,642,8
75370,1319,758
49328,642,14
72496,1101,25
89967,1225,39
98850,1101,60
105119,1101,18
42337,642,8
32923,669,28
23021,1192,10
23021,702,14
89885,1138,13
65726,1138,16
68096,1227,15
29044,1138,7
29044,663,6
4785,367,14
96211,1138,10
34009,707,89
92268,1101,16
5142,305,32
91995,1120,12
108896,1458,132
89764,1138,373
104512,1158,14
86519,1138,11
71964,1120,15
55585,750,16
42608,745,12
37203,669,44
62088,1518,13
72074,1138,8
97094,1120,30
101762,1101,51
6062,305,9
6062,642,3
22806,1138,1
22806,663,8
25230,779,72
88894,1138,8
20138,1161,19
20138,670,4
9459,305,54
89606,1138,45
95718,1138,8
57928,1101,12
89439,1225,20
107956,1163,8
99850,1101,64
58846,1101,12
70559,1101,24
94693,1101,19
44294,1101,7
44294,703,6
42743,707,9
6777,478,176
8804,669,3
8804,492,17
57723,1140,64
84671,1614,8
35412,701,40
24029,670,11
45747,642,33
62152,1120,28
75565,1101,47
102940,1138,19
82322,1101,78
9619,305,38
105413,1138,11
96918,1307,68
106602,1422,10
60770,1101,31
101258,1138,8
92001,1138,21
55404,1101,17
55404,1200,2
55404,720,20
39612,636,10
52093,642,8
36172,669,48
54306,745,8
87954,1214,20
77804,1138,21
62223,1120,11
53996,636,8
59723,1318,71
95982,1138,8
97561,1101,40
79417,1101,22
6384,305,8
89148,1138,15
34750,703,30
55149,864,30
3288,701,1
3288,1207,2
3288,452,6
87156,1165,145
91658,1138,8
83142,1151,20
44589,707,1
44589,663,9
77666,1182,11
79220,1101,11
106326,1161,8
101760,1138,13
5641,351,8
66472,1104,26
66472,1120,33
45662,670,10
37,49,15
71868,1126,8
5522,351,8
67716,1138,11
104713,1215,15
7032,373,23
87579,1138,10
87579,1161,5
4691,367,35
48905,703,29
11436,305,11
11231,351,15
11231,648,3
11231,670,2
61892,1120,36
62410,1120,13
51774,642,14
25024,1101,34
25024,703,14
90172,1138,9
56745,1233,20
92211,1151,21
88564,1138,114
28856,1101,12
28856,703,19
57599,1101,55
33511,663,11
16134,351,4
16134,670,30
43712,657,11
24966,724,10
24617,648,11
69968,1101,24
55204,642,13
106205,1138,28
87697,1138,10
45300,655,23
7013,305,14
77462,1318,28
87930,1138,45
57355,1161,22
89348,1101,36
14578,305,14
100625,1725,8
32384,642,52
85433,1165,25
25072,1101,18
25072,703,10
51083,670,8
59002,1138,16
53374,642,8
105069,1217,10
101314,1138,24
24892,715,15
48638,703,8
73583,1318,28
69844,1190,7
69844,1178,1
8506,411,11
101525,1101,9
76489,1101,52
45314,771,125
100709,1163,8
60263,1200,468
84212,1101,15
6731,305,23
54162,1237,12
54162,670,3
54162,710,8
68899,1138,12
29676,670,66
60392,1138,12
93768,1151,33
50287,701,25
42546,783,11
18273,648,7
18273,670,7
12612,1125,11
12612,373,2
12612,1203,1
12612,840,2
12612,1167,1
25285,648,5
25285,1227,16
58681,1125,20
58681,1150,9
64734,1138,20
92185,1225,9
50189,737,80
74552,1225,21
88734,1150,20
88734,1203,12
18996,670,167
61154,1125,7
61154,1203,16
68509,1138,12
81816,1101,28
87563,1125,22
87563,1150,2
35750,655,18
81296,1283,62
76802,1225,12
100637,1138,75
64245,1138,15
103474,1117,9
95312,1150,4
95312,1203,4
20665,703,8
71405,1225,12
51477,687,12
2157,305,24
65419,1203,12
28825,703,69
37394,670,53
28607,636,23
28607,1151,15
25528,742,24
87295,1120,24
59984,1233,18
42516,1161,4
42516,642,4
91786,1138,16
40472,689,21
92694,1126,18
74069,1161,28
105189,1177,37
105189,1199,1
65969,1138,40
47767,853,22
35726,703,11
84886,1149,11
71900,1225,12
83126,1101,18
30624,636,28
103405,1151,24
84244,1225,53
60960,1225,8
97654,1101,13
64197,1149,41
81615,1138,62
2895,305,21
69326,1101,12
84858,1161,13
36602,665,10
10432,1295,64
10432,370,2
16116,305,30
76329,1225,16
26666,663,17
20406,669,12
69024,1120,12
84099,1225,30
58305,1101,78
79483,1120,18
6772,305,28
89389,1138,10
89389,1178,2
2882,305,23
57305,1117,9
93326,1151,20
3484,305,43
64759,1200,28
38570,642,20
27009,636,8
101666,1101,55
83917,1101,33
67575,1138,112
80266,1138,22
50048,703,12
49188,815,17
102287,1178,22
55326,648,12
84342,1138,8
32898,701,8
74737,1225,14
96770,1101,15
72989,1275,8
80960,1138,28
39342,745,10
39342,853,2
29145,670,12
102477,1225,11
63483,1138,26
33848,1267,2
33848,1256,4
33848,1146,4
33848,866,3
33848,1260,5
83903,1136,25
72179,1407,48
28389,663,8
35099,760,42
76643,1227,32
26932,670,1612
47474,703,24
57486,1151,9
106272,1101,8
13605,367,3
13605,1117,4
13605,1299,1
13605,958,3
51285,689,19
37151,669,18
24434,1268,2
24434,991,9
70318,1138,32
106981,1200,19
49397,670,6
49397,806,6
22177,655,22
31003,703,87
105213,1138,30
90007,1101,11
107196,1151,11
40723,670,36
63632,1138,21
54370,670,40
66879,1138,31
39841,689,18
29125,636,22
76203,1101,14
73235,1470,24
37845,642,170
417,192,5
417,1448,14
88512,1138,89
40554,655,19
108451,1351,9
2918,305,19
108055,1499,11
32166,703,139
29030,642,15
6819,305,16
68635,1138,13
45099,636,53
10095,305,9
10095,701,19
40642,689,9
86227,1400,55
62171,1191,259
60542,1225,30
34980,670,31
81978,1138,28
80639,1138,42
63505,1255,8
72941,1125,52
72941,1150,2
25711,703,12
82725,1101,12
7234,305,25
67929,1101,15
72264,1130,28
75454,1104,21
34235,670,35
95202,1125,26
95202,1283,35
90277,1138,43
12004,1125,1
12004,373,11
12004,1203,1
69352,1101,20
108797,1151,40
77562,1151,34
66246,1138,92
17391,512,2
17391,1206,25
17391,1175,117
17391,799,3
76138,1120,11
79090,1151,115
71958,1268,12
74727,1125,3
74727,1150,3
74727,1275,3
101933,1258,22
88222,1138,10
23811,737,11
68233,1138,38
36353,647,48
20962,669,37
99469,1101,18
63636,1138,12
55821,642,8
64602,1138,18
108244,1203,13
64125,1120,16
51927,642,48
102485,1138,42
66560,1138,12
72843,1101,196
41396,1101,27
41396,703,16
25767,703,23
34225,689,12
34225,723,4
26763,676,22
51521,642,33
48886,663,32
100705,1138,7
100705,1120,7
41501,642,16
79671,1140,8
85596,1104,20
79730,1126,10
97358,1178,17
14829,367,19
35334,881,15
98390,1138,20
73322,1101,11
37369,636,15
24523,670,30
37005,670,10
90212,1227,6
90212,1556,2
74853,1150,18
107334,1138,8
58588,1151,38
102881,1138,14
85557,1101,1
85557,1203,46
22471,792,48
35057,689,8
35057,1120,6
35057,1126,6
24613,670,16
64294,1138,26
34671,670,17
39443,642,9
48146,636,31
90682,1101,25
64023,1138,25
96908,1101,12
44219,642,15
85345,1117,16
28551,665,46
20607,1101,20
20607,703,2
67695,1227,672
67695,1203,100
53071,642,48
65181,1138,24
79909,1138,8
88435,1138,52
25757,1101,17
25757,703,10
101270,1101,26
2764,305,36
79021,1126,26
97132,1104,18
60188,1126,136
64594,1231,16
10639,367,21
65333,1190,9
68257,1101,42
15538,351,4
15538,723,1
15538,670,3
107539,1101,32
87232,1138,40
39042,642,8
102166,1101,16
68195,1101,66
68195,1424,1
94918,1225,9
94918,1125,6
47667,1138,6
47667,663,4
31713,723,16
31713,1436,16
73430,1101,8
93806,1225,14
42580,642,13
90295,1138,14
63186,1138,74
80253,1190,30
80253,1138,1
32399,669,26
52757,642,12
103176,1101,16
47521,665,24
66361,1138,24
88026,1138,40
91255,1101,110
71055,1101,120
48053,703,16
16438,1283,9
16438,373,1
16438,1203,1
38819,670,8
101725,1153,20
75000,1101,52
9972,665,37
9972,373,6
31598,670,44
14129,305,11
15276,305,16
11970,351,3
11970,828,15
11970,670,6
48364,1101,19
48364,703,1
40455,1149,2
40455,658,10
79367,1101,23
85853,1120,52
53439,642,29
81059,1471,8
38694,642,72
74656,1318,12
61833,1101,11
84423,1177,8
86144,1101,8
15352,351,100
31601,642,189
52763,670,167
34244,690,48
18308,749,43
98582,1138,11
92808,1357,23
10508,413,53
94811,1101,19
85915,1101,33
97861,1120,36
79308,1101,11
30544,670,16
54096,670,8
75626,1120,68
73532,1101,104
74584,1101,39
18608,723,213
98956,1227,11
438,65,1
438,1136,11
98680,1138,20
70130,1101,14
31720,665,15
45499,670,9
76222,1101,28
64730,1101,110
87812,1138,9
6617,305,76
30577,1101,2
30577,703,6
84942,1101,26
1516,305,30
31889,689,20
40707,670,27
62602,1120,53
54186,636,1
54186,1151,11
40912,670,11
81576,1101,65
96588,1101,203
90770,1101,8
102735,1151,13
93109,1101,76
63558,1138,262
35376,701,24
27365,703,64
36998,695,41
89591,1138,9
103166,1165,12
89377,1151,22
19776,1101,1
19776,703,12
82422,1101,34
97437,1101,39
37015,689,40
43934,1120,5
43934,636,5
98733,1216,12
100411,1138,22
104462,1120,31
78054,1283,15
90300,1151,8
58607,1151,21
89451,1138,22
58213,1101,22
57579,1204,9
93148,1101,17
102704,1151,10
60378,1178,12
45970,739,12
29034,703,12
104121,1120,9
86550,1180,32
41035,642,294
100359,1138,58
103927,1400,8
20626,1101,6
20626,703,18
89098,1101,12
87729,1138,42
70698,1101,26
18614,703,17
91949,1101,62
65185,1138,32
45836,642,12
100363,1138,12
61665,1120,71
84598,1101,9
15223,305,8
6320,351,75
6320,670,37
10877,305,27
18633,670,28
1416,305,29
100091,1125,3
100091,1150,6
58277,1151,20
52871,786,5
52871,1692,5
80473,1139,38
88041,1138,18
79742,1140,24
9615,305,28
89490,1138,12
81905,1101,76
103146,1138,23
103146,1151,3
67332,1138,20
107580,1182,8
1010,232,93
24258,670,11
74378,1101,12
63949,1138,19
28107,819,31
86202,1120,41
103434,1247,56
92044,1151,8
100515,1138,30
66765,1138,10
12477,467,18
43244,1354,6
43244,737,3
86658,1101,9
44180,745,8
39748,642,15
84229,1101,59
52772,642,16
106557,1151,40
31982,658,14
88209,1138,15
97189,1101,16
2732,373,36
94493,1101,12
27550,745,32
88046,1101,7
88046,1138,12
1562,366,104
95044,1101,12
51223,670,28
52765,670,10
66464,1138,8
97755,1101,10
4749,373,53
83543,1151,18
97964,1151,10
57482,1101,112
57905,1125,3
57905,1283,9
100735,1138,61
59385,1101,10
94600,1101,93
33776,1057,120
33776,724,4
98377,1126,18
37881,647,33
15501,305,90
38993,669,30
32528,839,17
97584,1101,25
100961,1101,8
100112,1104,16
26809,703,51
42430,739,9
42430,1182,3
102467,1138,10
64767,1138,33
52604,642,19
104067,1138,20
105780,1424,13
29587,1101,55
29587,703,110
97380,1101,26
10812,415,8
49325,1138,1
49325,947,6
49325,914,4
69491,1101,44
94230,1151,8
101098,1101,16
102900,1138,30
67062,1138,26
15150,351,3
15150,642,3
15150,670,2
100018,1101,41
32508,718,11
49177,642,13
36475,657,45
12073,305,9
20075,703,44
69711,1101,8
57480,1318,35
46979,690,8
41470,665,11
29743,1026,221
77596,1149,28
52962,1101,75
52962,707,6
23410,655,10
4651,388,65
102621,1120,43
43571,1138,8
43571,663,2
4156,305,11
15865,305,24
92617,1297,16
60508,1142,10
105340,1138,8
36345,670,13
63544,1138,14
14842,305,5
14842,642,7
106536,1126,13
69214,1138,32
11107,343,6
11107,1255,2
71980,1101,16
42372,753,9
101227,1101,30
67551,1138,8
93224,1101,23
91762,1101,21
9533,305,19
54018,642,28
101020,1101,68
104861,1161,38
87126,1120,24
66265,1534,8
28109,703,32
77820,1177,3
77820,1126,9
72883,1101,24
108718,1125,8
98984,1101,16
22989,707,38
52023,642,13
51812,722,30
101130,1138,20
